WorkerId,Input.location,Input.location_description,Input.location_type,Input.wrong_location,Input.location_link,Answer.Q1Answer,Answer.Q2Answer,Answer.Q3Answer,Answer.Q4CorrectLink,Answer.Q5ControlAnswer,Answer.Q6Quality,Answer.Q7ImprovedDescription
A1VFPPJT8R84LO,"Carl Schurz Park, New York City, New York","This park is absolutely beautiful. It runs along the East River on the Upper East Side, and has a bunch of winding walkways that take you through archways and lush gardens. It is a true gem in NYC.",nature,China,"https://www.google.com/maps/place/Carl+Schurz+Park,+East+86th+Street+%26,+East+End+Ave,+New+York,+NY+10028/@40.7751302,-73.9436973,13z/data=!4m2!3m1!1s0x89c258b13c4e67e3:0x330ceb7e46517d47?hl=en-us",Yes_Label,waterfront,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A3J5K2E5RS1P2P,"Carl Schurz Park, New York City, New York","This park is absolutely beautiful. It runs along the East River on the Upper East Side, and has a bunch of winding walkways that take you through archways and lush gardens. It is a true gem in NYC.",nature,China,"https://www.google.com/maps/place/Carl+Schurz+Park,+East+86th+Street+%26,+East+End+Ave,+New+York,+NY+10028/@40.7751302,-73.9436973,13z/data=!4m2!3m1!1s0x89c258b13c4e67e3:0x330ceb7e46517d47?hl=en-us",Yes_Label,historical,No_Link,N/A,Yes_NegControl,Average_Quality,N/A
A1V89SCDXE6XQC,"Carl Schurz Park, New York City, New York","This park is absolutely beautiful. It runs along the East River on the Upper East Side, and has a bunch of winding walkways that take you through archways and lush gardens. It is a true gem in NYC.",nature,China,"https://www.google.com/maps/place/Carl+Schurz+Park,+East+86th+Street+%26,+East+End+Ave,+New+York,+NY+10028/@40.7751302,-73.9436973,13z/data=!4m2!3m1!1s0x89c258b13c4e67e3:0x330ceb7e46517d47?hl=en-us",No_Label,waterfront,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A1QBDIKCMD3YQA,"Carl Schurz Park, New York City, New York","This park is absolutely beautiful. It runs along the East River on the Upper East Side, and has a bunch of winding walkways that take you through archways and lush gardens. It is a true gem in NYC.",nature,China,"https://www.google.com/maps/place/Carl+Schurz+Park,+East+86th+Street+%26,+East+End+Ave,+New+York,+NY+10028/@40.7751302,-73.9436973,13z/data=!4m2!3m1!1s0x89c258b13c4e67e3:0x330ceb7e46517d47?hl=en-us",Yes_Label,natural,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A1NSS58MHS3QXY,"Pip Pio, New York City, New York",Great food and ambience. Great Peruvian food and amazing chicken.,food place,Russia,https://www.google.com/search?gs_ssp=eJzj4tZP1zcsSc8wrjApN2C0UjWosLBMNjK1SExLSzE3NDYxS7MyqEg1MTIxNTYwTzJKMUgxMjL14izIzFcAYWMAMxERdw&q=pio+pio+3&rlz=1CDGOYI_enGB843GB843&oq=pio+pio+3&aqs=chrome.1.0i20i263i355j46i20i175i199i263j46i175i199j0i20i263j0.8757j0j4&hl=en-GB&sourceid=chrome-mobile&ie=UTF-8#,Yes_Label,cultural,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A35E8LAQ1R6I9X,"Pip Pio, New York City, New York",Great food and ambience. Great Peruvian food and amazing chicken.,food place,Russia,https://www.google.com/search?gs_ssp=eJzj4tZP1zcsSc8wrjApN2C0UjWosLBMNjK1SExLSzE3NDYxS7MyqEg1MTIxNTYwTzJKMUgxMjL14izIzFcAYWMAMxERdw&q=pio+pio+3&rlz=1CDGOYI_enGB843GB843&oq=pio+pio+3&aqs=chrome.1.0i20i263i355j46i20i175i199i263j46i175i199j0i20i263j0.8757j0j4&hl=en-GB&sourceid=chrome-mobile&ie=UTF-8#,Yes_Label,food,No_Link,"https://www.google.com/maps/dir/45.5546493,-94.1282653/pio+pio+3/@42.7997916,-92.9167568,5z/data=!3m1!4b1!4m9!4m8!1m1!4e1!1m5!1m1!1s0x89c258affd71346f:0xe4245307b2d0d225!2m2!1d-73.9470247!2d40.7796054?hl=en-GB",No_NegControl,Good_Quality,N/A
A30US88GBGBG0V,"Pip Pio, New York City, New York",Great food and ambience. Great Peruvian food and amazing chicken.,food place,Russia,https://www.google.com/search?gs_ssp=eJzj4tZP1zcsSc8wrjApN2C0UjWosLBMNjK1SExLSzE3NDYxS7MyqEg1MTIxNTYwTzJKMUgxMjL14izIzFcAYWMAMxERdw&q=pio+pio+3&rlz=1CDGOYI_enGB843GB843&oq=pio+pio+3&aqs=chrome.1.0i20i263i355j46i20i175i199i263j46i175i199j0i20i263j0.8757j0j4&hl=en-GB&sourceid=chrome-mobile&ie=UTF-8#,Yes_Label,food,Yes_Link,YES,No_NegControl,Good_Quality,N/A
A1HE639PDTJKS7,"Pip Pio, New York City, New York",Great food and ambience. Great Peruvian food and amazing chicken.,food place,Russia,https://www.google.com/search?gs_ssp=eJzj4tZP1zcsSc8wrjApN2C0UjWosLBMNjK1SExLSzE3NDYxS7MyqEg1MTIxNTYwTzJKMUgxMjL14izIzFcAYWMAMxERdw&q=pio+pio+3&rlz=1CDGOYI_enGB843GB843&oq=pio+pio+3&aqs=chrome.1.0i20i263i355j46i20i175i199i263j46i175i199j0i20i263j0.8757j0j4&hl=en-GB&sourceid=chrome-mobile&ie=UTF-8#,Yes_Label,food,Yes_Link,the link is correct,No_NegControl,Average_Quality,This place has great Puruvian food and ambience.  The chicken is amazing!
A1NSS58MHS3QXY,"Moriches Bay Diner, Moriches, New York",Good food and a low price.,food place,South Korea,https://maps.app.goo.gl/W7ERCvgKUYnRWdhR8,Yes_Label,entertainment,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A1HE639PDTJKS7,"Moriches Bay Diner, Moriches, New York",Good food and a low price.,food place,South Korea,https://maps.app.goo.gl/W7ERCvgKUYnRWdhR8,Yes_Label,food,Yes_Link,the link is correct,No_NegControl,Bad_Quality,This place has good food and at a low price.
A3J5K2E5RS1P2P,"Moriches Bay Diner, Moriches, New York",Good food and a low price.,food place,South Korea,https://maps.app.goo.gl/W7ERCvgKUYnRWdhR8,Yes_Label,entertainment,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
AG84LFU7TMBF1,"Moriches Bay Diner, Moriches, New York",Good food and a low price.,food place,South Korea,https://maps.app.goo.gl/W7ERCvgKUYnRWdhR8,Yes_Label,food,Yes_Link,The link above is the correct Google Maps location.,No_NegControl,Average_Quality,Great food at a low price.
A3MPQ78J05KKUI,"Moriches Bay Diner, Moriches, New York",Good food and a low price.,food place,South Korea,https://maps.app.goo.gl/W7ERCvgKUYnRWdhR8,Yes_Label,food,Yes_Link,Yes,No_NegControl,Good_Quality,n/a
A30US88GBGBG0V,"The Jimmy Stewart Museum, Indiana, Pennsylvania",JIMMY STEWART WAS ONE OF THE BEST ACTORS EVER,museum,Australia,"https://www.google.com/maps/place/The+Jimmy+Stewart+Museum/@40.6231659,-79.1578819,17z/data=!3m1!4b1!4m5!3m4!1s0x89cb5ad8a194e6c1:0xb76a81781fc75248!8m2!3d40.6231659!4d-79.1556967",Yes_Label,museum,Yes_Link,YES,No_NegControl,Good_Quality,Good quality
A35E8LAQ1R6I9X,"The Jimmy Stewart Museum, Indiana, Pennsylvania",JIMMY STEWART WAS ONE OF THE BEST ACTORS EVER,museum,Australia,"https://www.google.com/maps/place/The+Jimmy+Stewart+Museum/@40.6231659,-79.1578819,17z/data=!3m1!4b1!4m5!3m4!1s0x89cb5ad8a194e6c1:0xb76a81781fc75248!8m2!3d40.6231659!4d-79.1556967",Yes_Label,museum,Yes_Link,N/A,No_NegControl,Average_Quality,N/A
A2UKF0QJ70KACC,"The Jimmy Stewart Museum, Indiana, Pennsylvania",JIMMY STEWART WAS ONE OF THE BEST ACTORS EVER,museum,Australia,"https://www.google.com/maps/place/The+Jimmy+Stewart+Museum/@40.6231659,-79.1578819,17z/data=!3m1!4b1!4m5!3m4!1s0x89cb5ad8a194e6c1:0xb76a81781fc75248!8m2!3d40.6231659!4d-79.1556967",Yes_Label,museum,Yes_Link,N/A,No_NegControl,Bad_Quality,This museum really showcases one of the best actors ever.
A1VFPPJT8R84LO,"Wildwood Park, Harrisburg, Pennsylvania",It is a nature sanctuary and provide lot of opportunity to see unusual wildlife,nature,United Kingdom,https://www.google.com/maps/d/viewer?mid=1hMfNSj5DCnx946i-QyC8pNp9oU0&msa=0&ll=40.3163167351788%2C-76.88266800000002&spn=0.019928%2C0.038581&z=14,Yes_Label,natural,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A1NSS58MHS3QXY,"Wildwood Park, Harrisburg, Pennsylvania",It is a nature sanctuary and provide lot of opportunity to see unusual wildlife,nature,United Kingdom,https://www.google.com/maps/d/viewer?mid=1hMfNSj5DCnx946i-QyC8pNp9oU0&msa=0&ll=40.3163167351788%2C-76.88266800000002&spn=0.019928%2C0.038581&z=14,Yes_Label,cultural,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
AG84LFU7TMBF1,"Wildwood Park, Harrisburg, Pennsylvania",It is a nature sanctuary and provide lot of opportunity to see unusual wildlife,nature,United Kingdom,https://www.google.com/maps/d/viewer?mid=1hMfNSj5DCnx946i-QyC8pNp9oU0&msa=0&ll=40.3163167351788%2C-76.88266800000002&spn=0.019928%2C0.038581&z=14,Yes_Label,waterfront,Yes_Link,The link above is correct.,No_NegControl,Average_Quality,It is a nature sanctuary and provides a lot of opportunities to see unusual wildlife.
A3J5K2E5RS1P2P,"Wildwood Park, Harrisburg, Pennsylvania",It is a nature sanctuary and provide lot of opportunity to see unusual wildlife,nature,United Kingdom,https://www.google.com/maps/d/viewer?mid=1hMfNSj5DCnx946i-QyC8pNp9oU0&msa=0&ll=40.3163167351788%2C-76.88266800000002&spn=0.019928%2C0.038581&z=14,Yes_Label,historical,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A3EBE86WL0FNB9,"Wildwood Park, Harrisburg, Pennsylvania",It is a nature sanctuary and provide lot of opportunity to see unusual wildlife,nature,United Kingdom,https://www.google.com/maps/d/viewer?mid=1hMfNSj5DCnx946i-QyC8pNp9oU0&msa=0&ll=40.3163167351788%2C-76.88266800000002&spn=0.019928%2C0.038581&z=14,Yes_Label,natural,No_Link,"https://www.google.com/maps/place/Wildwood+Park/@40.3076684,-76.8887818,17z/data=!3m1!4b1!4m5!3m4!1s0x89c8c6c3a1ceba35:0x3d49a536d673dab5!8m2!3d40.3076643!4d-76.8865931",No_NegControl,Bad_Quality,A nature sanctuary which provides an opportunity to see unusual wildlife.
A1V89SCDXE6XQC,"Heather Farm Park, Walnut Creek, CA, Pennsylvania","This park is great for family afternoons. It has a lake you can walk around, sports courts, trails to walk, a large area for kids to play in the playground, plenty of parking, very clean and well kept.",nature,Japan,"https://www.google.com/maps/place/Heather+Farm+Park/@37.919903,-122.0425846,15z/data=!4m2!3m1!1s0x0:0x4e5c83ca67a5f64f?sa=X&ved=2ahUKEwj5wsKM1rDwAhWWhJ4KHfIOAfYQ_BIwG3oECDEQBQ",Yes_Label,natural,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A30US88GBGBG0V,"Heather Farm Park, Walnut Creek, CA, Pennsylvania","This park is great for family afternoons. It has a lake you can walk around, sports courts, trails to walk, a large area for kids to play in the playground, plenty of parking, very clean and well kept.",nature,Japan,"https://www.google.com/maps/place/Heather+Farm+Park/@37.919903,-122.0425846,15z/data=!4m2!3m1!1s0x0:0x4e5c83ca67a5f64f?sa=X&ved=2ahUKEwj5wsKM1rDwAhWWhJ4KHfIOAfYQ_BIwG3oECDEQBQ",Yes_Label,natural,Yes_Link,YES,No_NegControl,Good_Quality,Good quality
A35E8LAQ1R6I9X,"Heather Farm Park, Walnut Creek, CA, Pennsylvania","This park is great for family afternoons. It has a lake you can walk around, sports courts, trails to walk, a large area for kids to play in the playground, plenty of parking, very clean and well kept.",nature,Japan,"https://www.google.com/maps/place/Heather+Farm+Park/@37.919903,-122.0425846,15z/data=!4m2!3m1!1s0x0:0x4e5c83ca67a5f64f?sa=X&ved=2ahUKEwj5wsKM1rDwAhWWhJ4KHfIOAfYQ_BIwG3oECDEQBQ",Yes_Label,natural,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A39FJ5YBN63LS9,"Carnegie Museum, Pittsburgh, Pennsylvania","It was one of the most inspiring museums that I have every visited, there was so much to see and the tour guides were so well informed it made for an amazing family experience.",museum,Mexico,"4400 Forbes Ave, Pittsburgh, PA 15213",Yes_Label,museum,No_Link,https://goo.gl/maps/dXEC1nTSiCY7XSa96,No_NegControl,Average_Quality,It was one of the most inspiring museums that I have ever visited. There was so much to see and the tour guides were so well informed that it made for an amazing family experience.
A30US88GBGBG0V,"Carnegie Museum, Pittsburgh, Pennsylvania","It was one of the most inspiring museums that I have every visited, there was so much to see and the tour guides were so well informed it made for an amazing family experience.",museum,Mexico,"4400 Forbes Ave, Pittsburgh, PA 15213",Yes_Label,museum,No_Link,"https://www.google.com/maps/place/Carnegie+Museum+of+Natural+History/@40.4439715,-79.9490887,15z/data=!4m2!3m1!1s0x0:0x229123cb51fbc6a8?sa=X&ved=2ahUKEwjXsJfs5rrwAhWVF1kFHaVwAXIQ_BIwHnoECDcQBQ",No_NegControl,Average_Quality,"Carnegie Museums of Pittsburgh are four museums that are operated by the Carnegie Institute headquartered in the Carnegie Institute complex in the Oakland neighborhood of Pittsburgh, Pennsylvania."
AS8JG1LSWTMGY,"Carnegie Museum, Pittsburgh, Pennsylvania","It was one of the most inspiring museums that I have every visited, there was so much to see and the tour guides were so well informed it made for an amazing family experience.",museum,Mexico,"4400 Forbes Ave, Pittsburgh, PA 15213",Yes_Label,other,No_Link,"No, it says temporarily unavailable",No_NegControl,Good_Quality,It's good quality!
A3J5K2E5RS1P2P,"Carnegie Museum, Pittsburgh, Pennsylvania","It was one of the most inspiring museums that I have every visited, there was so much to see and the tour guides were so well informed it made for an amazing family experience.",museum,Mexico,"4400 Forbes Ave, Pittsburgh, PA 15213",Yes_Label,museum,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A1M58O7MHNS4F1,"The White Rabbit Cafe, Greensburg, Pennsylvania","The food is creative and homemade, the coffee is great and the atmosphere and decor are so cozy. There are board games and books, different types of seating, and original fixtures from the old building. There's nothing like it.",food place,Brazil,"https://www.google.com/maps/place/The+White+Rabbit+Cafe+and+Patisserie/@40.3038961,-79.5467357,17z/data=!3m2!4b1!5s0x8834d013417f8ba7:0x7ac00cd98c4a0870!4m5!3m4!1s0x8834d013a0a93a55:0xbff993eb58181fe6!8m2!3d40.303892!4d-79.544547",Yes_Label,store,Yes_Link,"https://www.google.com/maps/place/The+White+Rabbit+Cafe+and+Patisserie/@40.3038961,-79.5467357,17z/data=!3m2!4b1!5s0x8834d013417f8ba7:0x7ac00cd98c4a0870!4m5!3m4!1s0x8834d013a0a93a55:0xbff993eb58181fe6!8m2!3d40.303892!4d-79.544547",No_NegControl,Average_Quality,It is a nice place for java tea and other specialties but most tourists never find out about it.
A35E8LAQ1R6I9X,"The White Rabbit Cafe, Greensburg, Pennsylvania","The food is creative and homemade, the coffee is great and the atmosphere and decor are so cozy. There are board games and books, different types of seating, and original fixtures from the old building. There's nothing like it.",food place,Brazil,"https://www.google.com/maps/place/The+White+Rabbit+Cafe+and+Patisserie/@40.3038961,-79.5467357,17z/data=!3m2!4b1!5s0x8834d013417f8ba7:0x7ac00cd98c4a0870!4m5!3m4!1s0x8834d013a0a93a55:0xbff993eb58181fe6!8m2!3d40.303892!4d-79.544547",Yes_Label,food,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A30US88GBGBG0V,"The White Rabbit Cafe, Greensburg, Pennsylvania","The food is creative and homemade, the coffee is great and the atmosphere and decor are so cozy. There are board games and books, different types of seating, and original fixtures from the old building. There's nothing like it.",food place,Brazil,"https://www.google.com/maps/place/The+White+Rabbit+Cafe+and+Patisserie/@40.3038961,-79.5467357,17z/data=!3m2!4b1!5s0x8834d013417f8ba7:0x7ac00cd98c4a0870!4m5!3m4!1s0x8834d013a0a93a55:0xbff993eb58181fe6!8m2!3d40.303892!4d-79.544547",Yes_Label,food,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A1HE639PDTJKS7,"Lehigh Valley Zoo, Allentown, Pennsylvania","Beautiful animals, nature in its finest",nature,Singapore,"https://www.google.com/maps/place/Lehigh+Valley+Zoo/@40.6587262,-75.6294927,17z/data=!4m12!1m6!3m5!1s0x89c4342ca08c6245:0x209db95e2ccb11a0!2sLehigh+Valley+Zoo!8m2!3d40.6587222!4d-75.627304!3m4!1s0x89c4342ca08c6245:0x209db95e2ccb11a0!8m2!3d40.6587222!4d-75.627304",Yes_Label,natural,No_Link,N/A,No_NegControl,Bad_Quality,This place has beautiful animals where nature is at its finest!
A2UKF0QJ70KACC,"Lehigh Valley Zoo, Allentown, Pennsylvania","Beautiful animals, nature in its finest",nature,Singapore,"https://www.google.com/maps/place/Lehigh+Valley+Zoo/@40.6587262,-75.6294927,17z/data=!4m12!1m6!3m5!1s0x89c4342ca08c6245:0x209db95e2ccb11a0!2sLehigh+Valley+Zoo!8m2!3d40.6587222!4d-75.627304!3m4!1s0x89c4342ca08c6245:0x209db95e2ccb11a0!8m2!3d40.6587222!4d-75.627304",Yes_Label,natural,Yes_Link,N/A,No_NegControl,Average_Quality,N/A
A3J5K2E5RS1P2P,"Lehigh Valley Zoo, Allentown, Pennsylvania","Beautiful animals, nature in its finest",nature,Singapore,"https://www.google.com/maps/place/Lehigh+Valley+Zoo/@40.6587262,-75.6294927,17z/data=!4m12!1m6!3m5!1s0x89c4342ca08c6245:0x209db95e2ccb11a0!2sLehigh+Valley+Zoo!8m2!3d40.6587222!4d-75.627304!3m4!1s0x89c4342ca08c6245:0x209db95e2ccb11a0!8m2!3d40.6587222!4d-75.627304",Yes_Label,entertainment,Yes_Link,N/A,Yes_NegControl,Average_Quality,N/A
A1M58O7MHNS4F1,"Lehigh Valley Zoo, Allentown, Pennsylvania","Beautiful animals, nature in its finest",nature,Singapore,"https://www.google.com/maps/place/Lehigh+Valley+Zoo/@40.6587262,-75.6294927,17z/data=!4m12!1m6!3m5!1s0x89c4342ca08c6245:0x209db95e2ccb11a0!2sLehigh+Valley+Zoo!8m2!3d40.6587222!4d-75.627304!3m4!1s0x89c4342ca08c6245:0x209db95e2ccb11a0!8m2!3d40.6587222!4d-75.627304",Yes_Label,natural,Yes_Link,"https://www.google.com/maps/place/Lehigh+Valley+Zoo/@40.6587262,-75.6294927,17z/data=!4m12!1m6!3m5!1s0x89c4342ca08c6245:0x209db95e2ccb11a0!2sLehigh+Valley+Zoo!8m2!3d40.6587222!4d-75.627304!3m4!1s0x89c4342ca08c6245:0x209db95e2ccb11a0!8m2!3d40.6587222!4d-75.627304",No_NegControl,Average_Quality,Zoo full with all animals species which are well taken care of but most tourists never find out about it
A3J5K2E5RS1P2P,"Weavers Orchard, Reading, Pennsylvania",Weaver's Orchard is a fun place for all ages.  They have family fun entertainment on an orchard and farm.  They have singing and pumpkin and fruit picking along with fun farm activities like hayrides and activities for children and adults alike.,museum,China,"https://www.google.com/maps/place/Weaver's+Orchard+Inc/@37.7041719,-90.8739181,5z/data=!4m5!3m4!1s0x89c66580153fafa3:0x192f330887afde8!8m2!3d40.2107752!4d-75.89797",No_Label,natural,No_Link,N/A,Maybe_NegControl,Bad_Quality,N/A
A1HE639PDTJKS7,"Weavers Orchard, Reading, Pennsylvania",Weaver's Orchard is a fun place for all ages.  They have family fun entertainment on an orchard and farm.  They have singing and pumpkin and fruit picking along with fun farm activities like hayrides and activities for children and adults alike.,museum,China,"https://www.google.com/maps/place/Weaver's+Orchard+Inc/@37.7041719,-90.8739181,5z/data=!4m5!3m4!1s0x89c66580153fafa3:0x192f330887afde8!8m2!3d40.2107752!4d-75.89797",No_Label,museum,No_Link,N/A,No_NegControl,Average_Quality,N/A
A30US88GBGBG0V,"Weavers Orchard, Reading, Pennsylvania",Weaver's Orchard is a fun place for all ages.  They have family fun entertainment on an orchard and farm.  They have singing and pumpkin and fruit picking along with fun farm activities like hayrides and activities for children and adults alike.,museum,China,"https://www.google.com/maps/place/Weaver's+Orchard+Inc/@37.7041719,-90.8739181,5z/data=!4m5!3m4!1s0x89c66580153fafa3:0x192f330887afde8!8m2!3d40.2107752!4d-75.89797",No_Label,natural,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A1V89SCDXE6XQC,"Weavers Orchard, Reading, Pennsylvania",Weaver's Orchard is a fun place for all ages.  They have family fun entertainment on an orchard and farm.  They have singing and pumpkin and fruit picking along with fun farm activities like hayrides and activities for children and adults alike.,museum,China,"https://www.google.com/maps/place/Weaver's+Orchard+Inc/@37.7041719,-90.8739181,5z/data=!4m5!3m4!1s0x89c66580153fafa3:0x192f330887afde8!8m2!3d40.2107752!4d-75.89797",No_Label,food,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A1NSS58MHS3QXY,"Preeti's Pitt, Pittsburgh, Pennsylvania",Great food just all around great place to eat,food place,Russia,"https://www.google.com/maps/dir/40.3715026,-79.9752205/strip+district+soul+food/@40.4176634,-80.0175709,13z/data=!3m1!4b1!4m9!4m8!1m1!4e1!1m5!1m1!1s0x8834f3c5b87f2a65:0x2b42a866992f367e!2m2!1d-79.9770676!2d40.4560792",Yes_Label,cultural,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A1VFPPJT8R84LO,"Preeti's Pitt, Pittsburgh, Pennsylvania",Great food just all around great place to eat,food place,Russia,"https://www.google.com/maps/dir/40.3715026,-79.9752205/strip+district+soul+food/@40.4176634,-80.0175709,13z/data=!3m1!4b1!4m9!4m8!1m1!4e1!1m5!1m1!1s0x8834f3c5b87f2a65:0x2b42a866992f367e!2m2!1d-79.9770676!2d40.4560792",Yes_Label,entertainment,Yes_Link,N/A,Yes_NegControl,Average_Quality,N/A
